# TimeStamp(s) Latency-avg(ms) Stdev
10670 14.828 5.748
10680 14.927 5.62
10690 15.192 5.703
10700 14.386 6.458
10710 14.548 6.63
10720 15.391 6.512
10730 15.857 6.335
10740 14.682 5.921
10750 14.673 5.752
10760 14.63 6.039
10770 14.378 5.741
10780 14.433 6.899
10790 13.661 6.26
